Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Segment;Postal_Code;Product_ID;Sales;Quantity;Discount;Profit
9099;CA-2023-152933;2023-10-12;2023-10-16;Standard Class;MG-17650;Home Office;75081;TEC-PH-10002085;369544;7;2;277158
9100;CA-2023-152933;2023-10-12;2023-10-16;Standard Class;MG-17650;Home Office;75081;OFF-PA-10001934;10368;2;2;37584
9101;CA-2023-152933;2023-10-12;2023-10-16;Standard Class;MG-17650;Home Office;75081;TEC-AC-10003033;79188;3;2;1286805
9102;CA-2021-163181;2021-11-07;2021-11-12;Standard Class;AB-10105;Consumer;77041;OFF-AR-10001683;2364;3;2;5319
9103;CA-2021-163181;2021-11-07;2021-11-12;Standard Class;AB-10105;Consumer;77041;OFF-ST-10001713;84784;2;2;-169568
9104;CA-2021-163181;2021-11-07;2021-11-12;Standard Class;AB-10105;Consumer;77041;FUR-FU-10000193;6496;5;6;-84448
9105;CA-2021-163181;2021-11-07;2021-11-12;Standard Class;AB-10105;Consumer;77041;OFF-BI-10000474;3206;10;8;-51296
9106;CA-2021-163181;2021-11-07;2021-11-12;Standard Class;AB-10105;Consumer;77041;OFF-ST-10000129;177648;2;2;-288678
9107;CA-2021-163181;2021-11-07;2021-11-12;Standard Class;AB-10105;Consumer;77041;TEC-MA-10001016;28791;3;4;335895
9108;CA-2021-132941;2021-05-25;2021-05-28;First Class;MM-18280;Corporate;76117;OFF-SU-10002557;22368;2;2;16776
9109;CA-2021-132941;2021-05-25;2021-05-28;First Class;MM-18280;Corporate;76117;OFF-PA-10002160;32368;7;2;117334
9110;CA-2021-132941;2021-05-25;2021-05-28;First Class;MM-18280;Corporate;76117;TEC-AC-10003095;207984;2;2;363972
9111;CA-2020-132010;2020-10-13;2020-10-15;First Class;MA-17995;Home Office;23223;OFF-EN-10003160;364;5;0;17472
9112;CA-2020-132010;2020-10-13;2020-10-15;First Class;MA-17995;Home Office;23223;TEC-AC-10001542;2296;2;0;43624
9113;CA-2020-132010;2020-10-13;2020-10-15;First Class;MA-17995;Home Office;23223;OFF-ST-10003641;3152;4;0;6304
9114;CA-2020-132010;2020-10-13;2020-10-15;First Class;MA-17995;Home Office;23223;OFF-BI-10002432;1518;3;0;71346
9115;CA-2022-135461;2022-02-07;2022-02-10;Second Class;EB-13975;Corporate;90049;TEC-PH-10004094;62396;5;2;389975
9116;CA-2023-153045;2023-01-19;2023-01-24;Second Class;NS-18505;Consumer;19140;TEC-PH-10001817;4296;2;4;-9308
9117;CA-2023-153045;2023-01-19;2023-01-24;Second Class;NS-18505;Consumer;19140;FUR-FU-10002759;31968;2;2;63936
9118;CA-2023-153045;2023-01-19;2023-01-24;Second Class;NS-18505;Consumer;19140;FUR-CH-10000309;887271;3;3;-633765
9119;CA-2023-153045;2023-01-19;2023-01-24;Second Class;NS-18505;Consumer;19140;OFF-PA-10003673;21696;4;2;70512
9120;US-2022-155971;2022-06-06;2022-06-12;Standard Class;RB-19795;Home Office;90036;OFF-LA-10000452;2205;7;0;10584
9121;US-2022-155971;2022-06-06;2022-06-12;Standard Class;RB-19795;Home Office;90036;OFF-PA-10000210;999;5;0;46953
9122;CA-2023-122007;2023-03-18;2023-03-20;Second Class;JK-15325;Corporate;90032;OFF-AP-10000358;9086;7;0;263494
9123;CA-2023-162250;2023-11-24;2023-11-24;Same Day;PR-18880;Consumer;94109;OFF-PA-10002137;778;1;0;3501
9124;US-2022-158288;2022-11-26;2022-11-28;Second Class;EH-13945;Consumer;19120;OFF-BI-10003364;78759;9;7;-577566
9125;CA-2022-128916;2022-08-18;2022-08-20;Second Class;MA-17560;Home Office;77070;FUR-FU-10001940;9552;3;6;-38208
9126;CA-2022-128916;2022-08-18;2022-08-20;Second Class;MA-17560;Home Office;77070;FUR-FU-10000320;5344;4;6;-21376
9127;CA-2021-157028;2021-11-28;2021-12-03;Standard Class;MA-17995;Home Office;88001;OFF-AR-10004441;828;2;0;34776
9128;CA-2023-112473;2023-05-25;2023-06-01;Standard Class;JL-15505;Consumer;77070;OFF-ST-10002182;50136;3;2;-112806
9129;US-2023-147655;2023-09-04;2023-09-05;First Class;AS-10045;Corporate;97756;OFF-BI-10002931;88074;7;7;-58716
9130;CA-2022-130911;2022-03-24;2022-03-26;Second Class;DC-12850;Consumer;44105;FUR-BO-10004357;30147;3;5;-241176
9131;CA-2022-130911;2022-03-24;2022-03-26;Second Class;DC-12850;Consumer;44105;OFF-AR-10000475;18656;2;2;16324
9132;CA-2023-100055;2023-05-28;2023-06-01;Standard Class;MD-17860;Corporate;20707;FUR-FU-10001473;2746;2;0;98856
9133;CA-2023-100055;2023-05-28;2023-06-01;Standard Class;MD-17860;Corporate;20707;OFF-AP-10001469;12513;3;0;362877
9134;CA-2021-157805;2021-08-31;2021-09-04;Standard Class;RH-19510;Home Office;92037;TEC-PH-10004447;55596;5;2;41697
9135;CA-2022-124254;2022-04-12;2022-04-17;Standard Class;TB-21175;Corporate;27893;OFF-ST-10001469;129552;3;2;-226716
9136;CA-2022-124254;2022-04-12;2022-04-17;Standard Class;TB-21175;Corporate;27893;OFF-ST-10000060;51984;1;2;-51984
9137;CA-2022-124254;2022-04-12;2022-04-17;Standard Class;TB-21175;Corporate;27893;OFF-PA-10000807;10272;3;2;34668
9138;CA-2020-123400;2020-02-02;2020-02-09;Standard Class;EB-13930;Consumer;33710;OFF-BI-10000666;18336;2;7;-12224
9139;CA-2020-123400;2020-02-02;2020-02-09;Standard Class;EB-13930;Consumer;33710;TEC-PH-10002890;18096;5;2;13572
9140;CA-2020-106971;2020-09-02;2020-09-08;Standard Class;BM-11785;Consumer;60089;TEC-AC-10000844;475944;7;2;951888
9141;CA-2023-123029;2023-09-30;2023-10-02;Second Class;BT-11530;Home Office;90049;TEC-AC-10002402;15998;2;0;47994
9142;CA-2022-139409;2022-09-05;2022-09-07;First Class;FW-14395;Corporate;10011;TEC-PH-10003988;436;4;0;12208
9143;US-2023-166688;2023-05-20;2023-05-26;Standard Class;RD-19480;Consumer;89115;OFF-BI-10004040;8288;2;2;30044
9144;US-2023-166688;2023-05-20;2023-05-26;Standard Class;RD-19480;Consumer;89115;TEC-PH-10004094;1123128;9;2;701955
9145;US-2023-166688;2023-05-20;2023-05-26;Standard Class;RD-19480;Consumer;89115;OFF-AP-10000358;649;5;0;18821
9146;CA-2021-126970;2021-09-20;2021-09-24;Standard Class;TP-21130;Consumer;60540;OFF-BI-10000138;2808;3;8;-44928
9147;US-2022-165505;2022-01-23;2022-01-27;Standard Class;CB-12535;Corporate;42420;TEC-AC-10002926;9998;2;0;429914
9148;US-2022-165505;2022-01-23;2022-01-27;Standard Class;CB-12535;Corporate;42420;OFF-AR-10003477;804;6;0;27336
9149;US-2022-165505;2022-01-23;2022-01-27;Standard Class;CB-12535;Corporate;42420;OFF-ST-10001526;156429;13;0;4067154
9150;US-2020-157070;2020-06-01;2020-06-06;Standard Class;QJ-19255;Corporate;48234;OFF-BI-10001765;13856;4;0;665088
9151;US-2020-157070;2020-06-01;2020-06-06;Standard Class;QJ-19255;Corporate;48234;OFF-AP-10004859;6552;5;1;12376
9152;US-2021-106873;2021-09-24;2021-09-29;Second Class;KM-16720;Consumer;85323;OFF-AR-10003179;14576;2;2;23686
9153;US-2021-106873;2021-09-24;2021-09-29;Second Class;KM-16720;Consumer;85323;TEC-AC-10002345;232;2;2;145
9154;US-2021-106873;2021-09-24;2021-09-29;Second Class;KM-16720;Consumer;85323;OFF-AR-10001246;16464;7;2;18522
9155;CA-2022-132990;2022-08-01;2022-08-03;Second Class;KM-16660;Consumer;19140;FUR-FU-10004864;19312;2;2;31382
9156;CA-2020-102645;2020-01-23;2020-01-28;Standard Class;IM-15055;Consumer;89115;OFF-PA-10001804;4008;6;0;192384
9157;CA-2020-134215;2020-08-04;2020-08-08;Standard Class;ML-17395;Corporate;4401;OFF-AP-10001271;10196;2;0;275292
9158;CA-2020-134215;2020-08-04;2020-08-08;Standard Class;ML-17395;Corporate;4401;OFF-PA-10004353;25974;13;0;1246752
9159;CA-2020-134215;2020-08-04;2020-08-08;Standard Class;ML-17395;Corporate;4401;TEC-AC-10002473;25542;9;0;1047222
9160;CA-2022-118934;2022-08-09;2022-08-14;Standard Class;GH-14410;Home Office;37075;OFF-BI-10003314;4338;3;7;-30366
9161;CA-2022-118934;2022-08-09;2022-08-14;Standard Class;GH-14410;Home Office;37075;OFF-BI-10004465;1188;5;7;-792
9162;CA-2022-160108;2022-12-08;2022-12-12;Standard Class;AG-10900;Consumer;54703;FUR-BO-10003450;40586;7;0;324688
9163;CA-2022-160108;2022-12-08;2022-12-12;Standard Class;AG-10900;Consumer;54703;FUR-CH-10002335;68001;3;0;1768026
9164;CA-2021-164007;2021-06-08;2021-06-12;Standard Class;MG-17695;Consumer;60610;TEC-AC-10003433;2376;3;2;7425
9165;CA-2021-164007;2021-06-08;2021-06-12;Standard Class;MG-17695;Consumer;60610;OFF-AP-10003849;143128;2;8;-393602
9166;CA-2022-100300;2022-06-24;2022-06-26;Second Class;MJ-17740;Consumer;92037;TEC-MA-10000984;44768;4;2;50364
9167;CA-2022-100300;2022-06-24;2022-06-26;Second Class;MJ-17740;Consumer;92037;OFF-PA-10000418;10485;1;0;50328
9168;CA-2022-100300;2022-06-24;2022-06-26;Second Class;MJ-17740;Consumer;92037;OFF-AP-10001242;24144;3;0;72432
9169;CA-2022-140571;2022-03-15;2022-03-19;Standard Class;SJ-20125;Home Office;39212;OFF-PA-10001954;31976;14;0;1470896
9170;CA-2022-140571;2022-03-15;2022-03-19;Standard Class;SJ-20125;Home Office;39212;OFF-PA-10001954;4568;2;0;210128
9171;US-2022-155768;2022-12-01;2022-12-01;Same Day;LB-16795;Home Office;93030;FUR-FU-10000448;3196;2;0;1598
9172;US-2022-155768;2022-12-01;2022-12-01;Same Day;LB-16795;Home Office;93030;OFF-PA-10001357;479;1;0;22992
9173;US-2022-155768;2022-12-01;2022-12-01;Same Day;LB-16795;Home Office;93030;OFF-ST-10002292;111294;3;0;222588
9174;US-2022-155768;2022-12-01;2022-12-01;Same Day;LB-16795;Home Office;93030;OFF-EN-10001219;2292;3;0;112308
9175;CA-2023-119424;2023-06-12;2023-06-14;Second Class;SB-20185;Consumer;98031;TEC-PH-10002564;71976;3;2;8997
9176;CA-2023-119424;2023-06-12;2023-06-14;Second Class;SB-20185;Consumer;98031;OFF-PA-10001639;1944;3;0;93312
9177;CA-2022-118178;2022-03-19;2022-03-24;Standard Class;CC-12610;Corporate;37211;OFF-BI-10001153;31086;3;7;-20724
9178;CA-2022-166618;2022-11-14;2022-11-18;Standard Class;DP-13000;Consumer;10035;TEC-PH-10003356;1398;2;0;39144
9179;CA-2022-166618;2022-11-14;2022-11-18;Standard Class;DP-13000;Consumer;10035;OFF-AR-10001725;2365;1;0;6149
9180;CA-2023-156776;2023-08-07;2023-08-11;Standard Class;JL-15505;Consumer;92683;TEC-PH-10002415;70788;3;2;442425
9181;CA-2023-156776;2023-08-07;2023-08-11;Standard Class;JL-15505;Consumer;92683;OFF-BI-10003355;11952;3;2;41832
9182;CA-2023-156776;2023-08-07;2023-08-11;Standard Class;JL-15505;Consumer;92683;OFF-BI-10000216;31128;3;2;11673
9183;CA-2023-156776;2023-08-07;2023-08-11;Standard Class;JL-15505;Consumer;92683;TEC-AC-10004803;5576;4;0;78064
9184;CA-2023-156776;2023-08-07;2023-08-11;Standard Class;JL-15505;Consumer;92683;OFF-PA-10001970;2456;2;0;115432
9185;CA-2023-156776;2023-08-07;2023-08-11;Standard Class;JL-15505;Consumer;92683;FUR-FU-10004848;5175;1;0;15525
9186;CA-2023-156776;2023-08-07;2023-08-11;Standard Class;JL-15505;Consumer;92683;FUR-CH-10002317;207184;1;2;25898
9187;CA-2023-156776;2023-08-07;2023-08-11;Standard Class;JL-15505;Consumer;92683;OFF-AP-10002534;14731;5;0;412468
9188;US-2021-130512;2021-08-21;2021-08-25;Standard Class;SM-20320;Home Office;18103;OFF-SU-10001935;3488;2;2;-6976
9189;US-2021-130512;2021-08-21;2021-08-25;Standard Class;SM-20320;Home Office;18103;TEC-AC-10000290;21728;4;2;38024
9190;US-2021-130512;2021-08-21;2021-08-25;Standard Class;SM-20320;Home Office;18103;OFF-ST-10002574;663072;6;2;-165768
9191;US-2021-130512;2021-08-21;2021-08-25;Standard Class;SM-20320;Home Office;18103;OFF-BI-10004519;99588;2;7;-8299
9192;US-2021-130512;2021-08-21;2021-08-25;Standard Class;SM-20320;Home Office;18103;OFF-PA-10003625;49568;2;2;1549
9193;CA-2021-141810;2021-11-02;2021-11-07;Standard Class;BB-10990;Corporate;78207;OFF-BI-10001524;29372;7;8;-469952
9194;CA-2021-141810;2021-11-02;2021-11-07;Standard Class;BB-10990;Corporate;78207;TEC-PH-10002200;344704;2;2;387792
9195;CA-2020-146843;2020-11-30;2020-12-06;Standard Class;PB-19150;Consumer;85323;OFF-SU-10001664;47992;7;2;35994
9196;CA-2020-146843;2020-11-30;2020-12-06;Standard Class;PB-19150;Consumer;85323;TEC-AC-10002550;10224;4;2;-16614
9197;CA-2020-103310;2020-05-10;2020-05-15;Standard Class;GM-14680;Consumer;95123;OFF-PA-10004353;3996;2;0;191808
9198;CA-2020-103310;2020-05-10;2020-05-15;Standard Class;GM-14680;Consumer;95123;TEC-PH-10001817;1432;5;2;1253
9199;CA-2020-103310;2020-05-10;2020-05-15;Standard Class;GM-14680;Consumer;95123;OFF-SU-10004737;4104;6;0;110808
9200;CA-2020-103310;2020-05-10;2020-05-15;Standard Class;GM-14680;Consumer;95123;FUR-CH-10002320;256784;1;2;32098
9201;CA-2022-152688;2022-10-17;2022-10-20;First Class;NR-18550;Consumer;8861;FUR-BO-10001337;12098;1;0;12098
9202;CA-2022-152688;2022-10-17;2022-10-20;First Class;NR-18550;Consumer;8861;OFF-BI-10004584;31598;1;0;1485106
9203;CA-2022-153836;2022-10-30;2022-11-03;Standard Class;EH-13765;Corporate;10011;OFF-BI-10004817;28752;3;2;100632
9204;CA-2022-153836;2022-10-30;2022-11-03;Standard Class;EH-13765;Corporate;10011;OFF-AR-10004602;11495;5;0;32186
9205;CA-2022-104689;2022-12-01;2022-12-05;Standard Class;FH-14365;Corporate;90004;OFF-AR-10001149;2304;8;0;6912
9206;CA-2022-146423;2022-04-21;2022-04-21;Same Day;BT-11680;Consumer;6460;OFF-AR-10004817;1548;3;0;44892
9207;CA-2022-146423;2022-04-21;2022-04-21;Same Day;BT-11680;Consumer;6460;OFF-PA-10003797;5184;8;0;248832
9208;CA-2023-140781;2023-08-03;2023-08-07;Standard Class;AB-10105;Consumer;61701;TEC-AC-10000682;39816;3;2;74655
9209;CA-2023-141747;2023-08-03;2023-08-08;Second Class;SC-20230;Corporate;98105;OFF-ST-10003996;1606;1;0;41756
9210;CA-2023-142776;2023-12-11;2023-12-14;Second Class;RS-19870;Home Office;52601;OFF-EN-10003160;728;1;0;34944
9211;CA-2023-142776;2023-12-11;2023-12-14;Second Class;RS-19870;Home Office;52601;OFF-BI-10002012;54;3;0;2592
9212;CA-2021-167479;2021-03-14;2021-03-19;Standard Class;AI-10855;Consumer;95661;OFF-PA-10002105;1944;3;0;93312
9213;CA-2020-144071;2020-12-08;2020-12-15;Standard Class;DJ-13420;Corporate;94110;FUR-FU-10000397;3988;2;0;111664
9214;CA-2020-144071;2020-12-08;2020-12-15;Standard Class;DJ-13420;Corporate;94110;FUR-FU-10000758;7944;3;0;285984
9215;US-2023-120908;2023-09-30;2023-10-02;First Class;BF-10975;Corporate;19120;OFF-LA-10004677;20664;7;2;69741
9216;CA-2022-152646;2022-11-21;2022-11-26;Standard Class;TH-21235;Corporate;90049;OFF-PA-10004451;324;5;0;15552
9217;CA-2023-103765;2023-11-24;2023-11-30;Standard Class;JG-15310;Corporate;79762;OFF-AP-10002311;13762;1;8;-247716
9218;US-2023-118157;2023-11-14;2023-11-17;First Class;AW-10930;Home Office;55407;OFF-EN-10004459;1528;2;0;74872
9219;US-2021-164238;2021-08-16;2021-08-20;Standard Class;JW-15955;Consumer;19120;OFF-ST-10002352;44688;7;2;33516
9220;US-2021-164238;2021-08-16;2021-08-20;Standard Class;JW-15955;Consumer;19120;FUR-BO-10000780;30147;3;5;-2049996
9221;CA-2023-103212;2023-10-13;2023-10-14;First Class;MH-18025;Consumer;70506;OFF-LA-10000248;1107;3;0;52029
9222;CA-2023-103212;2023-10-13;2023-10-14;First Class;MH-18025;Consumer;70506;FUR-TA-10003473;150452;4;0;3460396
9223;CA-2023-103212;2023-10-13;2023-10-14;First Class;MH-18025;Consumer;70506;OFF-PA-10004355;2592;4;0;124416
9224;CA-2023-121160;2023-11-04;2023-11-04;Same Day;FM-14290;Home Office;77803;OFF-BI-10001308;7536;6;8;-13188
9225;CA-2023-121160;2023-11-04;2023-11-04;Same Day;FM-14290;Home Office;77803;OFF-BI-10003094;1408;2;8;-23232
9226;CA-2023-121160;2023-11-04;2023-11-04;Same Day;FM-14290;Home Office;77803;OFF-BI-10004040;4144;4;8;-64232
9227;CA-2023-121160;2023-11-04;2023-11-04;Same Day;FM-14290;Home Office;77803;OFF-ST-10002485;52752;3;2;-125286
9228;CA-2023-140515;2023-03-19;2023-03-24;Standard Class;GZ-14545;Corporate;90008;OFF-AP-10001205;38136;7;0;1067808
9229;CA-2020-153619;2020-11-03;2020-11-03;Same Day;TC-21535;Home Office;90049;OFF-AR-10001868;672;4;0;336
9230;CA-2023-133718;2023-07-23;2023-07-26;First Class;TB-21520;Consumer;90045;OFF-BI-10003429;15192;3;2;55071
9231;CA-2023-133718;2023-07-23;2023-07-26;First Class;TB-21520;Consumer;90045;OFF-PA-10002689;5832;9;0;279936
9232;CA-2020-148383;2020-12-27;2020-12-31;Standard Class;RP-19390;Consumer;85023;OFF-BI-10003650;946764;6;7;-6942936
9233;CA-2022-126732;2022-09-02;2022-09-06;Standard Class;LR-16915;Consumer;90036;FUR-FU-10001889;9468;9;0;312444
9234;CA-2022-126732;2022-09-02;2022-09-06;Standard Class;LR-16915;Consumer;90036;OFF-ST-10000321;2367;3;0;9468
9235;CA-2022-126732;2022-09-02;2022-09-06;Standard Class;LR-16915;Consumer;90036;TEC-PH-10001530;1091168;4;2;68198
9236;CA-2022-126732;2022-09-02;2022-09-06;Standard Class;LR-16915;Consumer;90036;OFF-AR-10004752;1869;7;0;52332
9237;CA-2022-126732;2022-09-02;2022-09-06;Standard Class;LR-16915;Consumer;90036;FUR-TA-10001539;568728;3;2;284364
9238;CA-2022-126732;2022-09-02;2022-09-06;Standard Class;LR-16915;Consumer;90036;OFF-BI-10001553;7312;1;2;25592
9239;CA-2023-138156;2023-02-11;2023-02-14;First Class;MM-17260;Consumer;43229;FUR-FU-10003601;147568;2;2;-36892
9240;CA-2023-110310;2023-10-27;2023-11-02;Standard Class;NB-18655;Corporate;32303;OFF-PA-10001685;56784;7;2;205842
9241;CA-2023-110310;2023-10-27;2023-11-02;Standard Class;NB-18655;Corporate;32303;OFF-BI-10001097;5607;3;7;-39249
9242;CA-2023-110310;2023-10-27;2023-11-02;Standard Class;NB-18655;Corporate;32303;OFF-AR-10001662;6576;3;2;5754
9243;CA-2020-113271;2020-07-09;2020-07-14;Standard Class;DS-13030;Home Office;94122;OFF-BI-10002609;14304;6;2;46488
9244;CA-2020-113271;2020-07-09;2020-07-14;Standard Class;DS-13030;Home Office;94122;FUR-BO-10004218;119833;1;15;7049
9245;CA-2020-113271;2020-07-09;2020-07-14;Standard Class;DS-13030;Home Office;94122;OFF-AR-10003251;556;2;0;2224
9246;CA-2020-113271;2020-07-09;2020-07-14;Standard Class;DS-13030;Home Office;94122;OFF-PA-10002365;324;5;0;15552
9247;CA-2023-130106;2023-05-22;2023-05-26;Standard Class;VF-21715;Home Office;94109;OFF-AR-10003651;984;3;0;28536
9248;CA-2023-130106;2023-05-22;2023-05-26;Standard Class;VF-21715;Home Office;94109;OFF-AR-10003732;278;1;0;7228
9249;CA-2022-127761;2022-11-10;2022-11-14;Standard Class;SW-20275;Consumer;10009;OFF-BI-10002557;364;1;2;1365
9250;CA-2022-127761;2022-11-10;2022-11-14;Standard Class;SW-20275;Consumer;10009;TEC-PH-10003691;88193;7;0;2204825
9251;CA-2022-105354;2022-12-02;2022-12-06;Standard Class;PW-19030;Corporate;52302;OFF-BI-10001107;11584;8;0;544448
9252;CA-2023-155712;2023-03-02;2023-03-08;Standard Class;KD-16615;Corporate;90008;OFF-BI-10004224;107648;2;2;3364
9253;CA-2023-102309;2023-09-23;2023-09-25;Second Class;DO-13645;Consumer;71603;TEC-AC-10001114;19995;5;0;63984
9254;CA-2023-102309;2023-09-23;2023-09-25;Second Class;DO-13645;Consumer;71603;OFF-PA-10002005;1296;2;0;62208
9255;CA-2020-168368;2020-02-11;2020-02-15;Second Class;GA-14725;Consumer;65203;FUR-CH-10001146;6089;1;0;152225
9256;CA-2020-168368;2020-02-11;2020-02-15;Second Class;GA-14725;Consumer;65203;OFF-LA-10004853;1494;3;0;68724
9257;CA-2020-168368;2020-02-11;2020-02-15;Second Class;GA-14725;Consumer;65203;OFF-BI-10004728;964;2;0;44344
9258;CA-2020-168368;2020-02-11;2020-02-15;Second Class;GA-14725;Consumer;65203;FUR-FU-10002298;33294;3;0;532704
9259;CA-2020-168368;2020-02-11;2020-02-15;Second Class;GA-14725;Consumer;65203;OFF-BI-10004654;519;3;0;24393
9260;CA-2020-168368;2020-02-11;2020-02-15;Second Class;GA-14725;Consumer;65203;OFF-ST-10002583;6496;2;0;25984
9261;CA-2023-167976;2023-11-11;2023-11-14;Second Class;JL-15505;Consumer;57401;OFF-SU-10004661;255;3;0;663
9262;CA-2023-111388;2023-09-02;2023-09-02;Same Day;SU-20665;Home Office;98103;FUR-CH-10003061;215976;3;2;-26997
9263;CA-2021-124499;2021-10-09;2021-10-13;Standard Class;FM-14380;Consumer;48227;FUR-CH-10000513;38997;3;0;350973
9264;CA-2021-124499;2021-10-09;2021-10-13;Standard Class;FM-14380;Consumer;48227;OFF-AP-10002191;26991;5;1;53982
9265;US-2023-128118;2023-11-24;2023-12-01;Standard Class;MY-17380;Corporate;38109;OFF-BI-10000216;11673;3;7;-7782
9266;US-2023-128118;2023-11-24;2023-12-01;Standard Class;MY-17380;Corporate;38109;OFF-EN-10003448;64848;7;2;24318
9267;CA-2020-125759;2020-02-08;2020-02-09;First Class;NM-18445;Home Office;89031;FUR-FU-10002111;1456;2;0;55328
9268;CA-2021-151869;2021-09-25;2021-09-25;Same Day;CS-11950;Consumer;11520;FUR-CH-10001545;102582;1;1;68388
9269;CA-2021-151869;2021-09-25;2021-09-25;Same Day;CS-11950;Consumer;11520;OFF-PA-10002947;2004;3;0;96192
9270;US-2023-102183;2023-08-21;2023-08-28;Standard Class;PK-19075;Consumer;10035;OFF-BI-10003476;32088;7;2;112308
9271;US-2023-102183;2023-08-21;2023-08-28;Standard Class;PK-19075;Consumer;10035;OFF-BI-10001359;4305552;6;2;14531238
9272;CA-2022-100510;2022-05-12;2022-05-17;Standard Class;HM-14860;Corporate;10024;FUR-FU-10000320;1002;3;0;44088
9273;CA-2022-100510;2022-05-12;2022-05-17;Standard Class;HM-14860;Corporate;10024;TEC-PH-10001835;63196;4;0;3033408
9274;CA-2023-146983;2023-09-02;2023-09-06;Standard Class;AH-10210;Consumer;42420;OFF-BI-10003650;157794;3;0;7574112
9275;US-2020-134054;2020-10-10;2020-10-10;Same Day;FC-14335;Corporate;87105;OFF-AR-10000937;25585;7;0;112574
9276;CA-2022-113236;2022-05-26;2022-05-29;Second Class;CP-12085;Corporate;33445;OFF-ST-10000532;184704;6;2;138528
9277;CA-2022-113236;2022-05-26;2022-05-29;Second Class;CP-12085;Corporate;33445;TEC-AC-10001267;4792;2;2;1198
9278;CA-2023-122539;2023-12-01;2023-12-05;Standard Class;SC-20305;Consumer;19140;OFF-LA-10004853;15936;4;2;51792
9279;CA-2023-122539;2023-12-01;2023-12-05;Standard Class;SC-20305;Consumer;19140;OFF-BI-10001759;8001;7;7;-56007
9280;CA-2023-122539;2023-12-01;2023-12-05;Standard Class;SC-20305;Consumer;19140;FUR-CH-10003379;398972;2;3;-28498
9281;CA-2022-166772;2022-09-20;2022-09-24;Standard Class;HJ-14875;Home Office;98105;FUR-BO-10002853;16388;2;0;4097
9282;US-2023-152898;2023-09-11;2023-09-15;Standard Class;CB-12025;Consumer;23223;OFF-AP-10000027;679;5;0;2037
9283;CA-2022-160486;2022-12-30;2023-01-04;Standard Class;EH-14185;Consumer;33407;OFF-PA-10002421;72224;4;2;252784
9284;CA-2023-102218;2023-09-02;2023-09-04;Second Class;LW-17215;Consumer;80525;OFF-LA-10002475;11696;2;2;39474
9285;CA-2020-161032;2020-11-18;2020-11-23;Standard Class;MK-17905;Corporate;53132;FUR-CH-10001482;39294;3;0;432234
9286;CA-2021-102778;2021-11-21;2021-11-24;First Class;JH-15820;Consumer;28110;FUR-FU-10000087;18176;1;2;47712
